,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
112,model_111,0.2704890324519231,0.294921875,0.2138671875,0.2666015625,0.2529296875,0.275390625,0.2861328125,0.265625,0.2451171875,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2353515625,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.2734375,0.2177734375,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.275390625,0.2705078125,0.2734375,0.275390625,0.283203125,0.2646484375,0.2900390625,0.2880859375,0.259765625,0.294921875,0.2685546875,0.2529296875,0.2666015625,0.2177734375,0.2841796875,0.2978515625,0.2666015625,0.2578125,0.2490234375,0.2490234375,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.208984375,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.251953125,0.2265625,0.302734375,0.294921875,0.2744140625,0.294921875,0.2900390625,0.279296875,0.29296875,0.2509765625,0.279296875,0.2216796875,0.291015625,0.2294921875,0.2978515625,0.263671875,0.2724609375,0.25390625,0.2529296875,0.216796875,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.2822265625,0.28125,0.275390625,0.2685546875,0.234375,0.275390625,0.30078125,0.2412109375,0.26953125,0.2490234375,0.29296875,0.244140625,0.2646484375,0.28515625,0.271484375,0.255859375
113,model_112,0.27053598257211536,0.294921875,0.216796875,0.2666015625,0.2529296875,0.275390625,0.2861328125,0.265625,0.2451171875,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2353515625,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.2734375,0.2177734375,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.27734375,0.2705078125,0.2734375,0.27734375,0.283203125,0.263671875,0.2900390625,0.2880859375,0.259765625,0.294921875,0.2685546875,0.2529296875,0.2666015625,0.2119140625,0.2841796875,0.2978515625,0.2666015625,0.2578125,0.2490234375,0.2490234375,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.2099609375,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.251953125,0.2255859375,0.302734375,0.294921875,0.2744140625,0.2939453125,0.2900390625,0.279296875,0.29296875,0.24609375,0.279296875,0.2216796875,0.291015625,0.2294921875,0.2978515625,0.263671875,0.2724609375,0.25,0.2529296875,0.2294921875,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.2822265625,0.28125,0.275390625,0.2685546875,0.234375,0.275390625,0.30078125,0.2412109375,0.26953125,0.2490234375,0.29296875,0.244140625,0.2666015625,0.28515625,0.271484375,0.255859375
114,model_113,0.2706768329326923,0.294921875,0.21875,0.2666015625,0.2529296875,0.275390625,0.2861328125,0.265625,0.2451171875,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2353515625,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.2734375,0.220703125,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.26953125,0.2705078125,0.2734375,0.27734375,0.283203125,0.263671875,0.2900390625,0.2880859375,0.259765625,0.294921875,0.2685546875,0.2529296875,0.2666015625,0.2099609375,0.2841796875,0.2978515625,0.2666015625,0.2578125,0.2490234375,0.248046875,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.2109375,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2529296875,0.23046875,0.302734375,0.294921875,0.2744140625,0.2939453125,0.2900390625,0.279296875,0.29296875,0.2548828125,0.279296875,0.2216796875,0.291015625,0.2294921875,0.2978515625,0.263671875,0.2724609375,0.2529296875,0.2529296875,0.23046875,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.2822265625,0.28125,0.275390625,0.2685546875,0.234375,0.275390625,0.30078125,0.2412109375,0.26953125,0.2490234375,0.29296875,0.244140625,0.267578125,0.28515625,0.271484375,0.255859375
115,model_114,0.27059232271634615,0.294921875,0.2060546875,0.2666015625,0.2529296875,0.275390625,0.2861328125,0.265625,0.244140625,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2353515625,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.2734375,0.2138671875,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.2763671875,0.2705078125,0.2734375,0.26953125,0.283203125,0.263671875,0.2900390625,0.2880859375,0.259765625,0.294921875,0.2685546875,0.2529296875,0.2666015625,0.212890625,0.2841796875,0.2978515625,0.2666015625,0.2578125,0.2490234375,0.2490234375,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.212890625,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2529296875,0.2294921875,0.302734375,0.294921875,0.2744140625,0.2939453125,0.2900390625,0.2802734375,0.29296875,0.251953125,0.279296875,0.2216796875,0.291015625,0.2294921875,0.2978515625,0.263671875,0.2724609375,0.251953125,0.2529296875,0.244140625,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.28125,0.28125,0.275390625,0.2685546875,0.234375,0.275390625,0.30078125,0.2412109375,0.26953125,0.2490234375,0.29296875,0.244140625,0.265625,0.28515625,0.271484375,0.255859375
116,model_115,0.2705078125,0.294921875,0.2109375,0.2666015625,0.2529296875,0.275390625,0.2861328125,0.265625,0.244140625,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2353515625,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.2734375,0.21484375,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.275390625,0.2705078125,0.2734375,0.2763671875,0.283203125,0.263671875,0.2900390625,0.2880859375,0.259765625,0.294921875,0.267578125,0.2529296875,0.2666015625,0.2177734375,0.2841796875,0.2978515625,0.2666015625,0.2578125,0.2490234375,0.248046875,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.21484375,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2529296875,0.228515625,0.302734375,0.294921875,0.2744140625,0.29296875,0.2900390625,0.2802734375,0.29296875,0.2509765625,0.279296875,0.2216796875,0.2900390625,0.2294921875,0.2978515625,0.263671875,0.2724609375,0.2529296875,0.2529296875,0.21875,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.28125,0.28125,0.275390625,0.2685546875,0.234375,0.275390625,0.30078125,0.2412109375,0.26953125,0.2490234375,0.29296875,0.244140625,0.2685546875,0.28515625,0.271484375,0.255859375
117,model_116,0.2706768329326923,0.294921875,0.220703125,0.2666015625,0.2529296875,0.275390625,0.2861328125,0.265625,0.244140625,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2353515625,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.2734375,0.22265625,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.2734375,0.2705078125,0.2734375,0.2763671875,0.283203125,0.263671875,0.2900390625,0.2880859375,0.259765625,0.294921875,0.267578125,0.2529296875,0.2666015625,0.208984375,0.2841796875,0.2978515625,0.2666015625,0.2578125,0.2490234375,0.2490234375,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.216796875,0.31640625,0.271484375,0.2822265625,0.2763671875,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2529296875,0.2294921875,0.302734375,0.294921875,0.2744140625,0.2939453125,0.2900390625,0.2802734375,0.29296875,0.24609375,0.279296875,0.2216796875,0.2900390625,0.2294921875,0.2978515625,0.263671875,0.2724609375,0.248046875,0.2529296875,0.236328125,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.28125,0.28125,0.275390625,0.2685546875,0.234375,0.275390625,0.30078125,0.2412109375,0.26953125,0.2490234375,0.29296875,0.244140625,0.267578125,0.28515625,0.271484375,0.255859375
118,model_117,0.2706956129807692,0.294921875,0.21875,0.2666015625,0.2529296875,0.275390625,0.2861328125,0.265625,0.244140625,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2353515625,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.2734375,0.2197265625,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.2763671875,0.2705078125,0.2734375,0.275390625,0.283203125,0.263671875,0.2900390625,0.2880859375,0.259765625,0.294921875,0.267578125,0.2529296875,0.2666015625,0.212890625,0.2841796875,0.2978515625,0.2666015625,0.2578125,0.2490234375,0.248046875,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.2109375,0.31640625,0.271484375,0.2822265625,0.2763671875,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2529296875,0.2275390625,0.302734375,0.294921875,0.2744140625,0.2939453125,0.2900390625,0.2802734375,0.29296875,0.2490234375,0.279296875,0.2216796875,0.2900390625,0.2294921875,0.2978515625,0.263671875,0.2724609375,0.255859375,0.2529296875,0.234375,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.28125,0.28125,0.275390625,0.2685546875,0.234375,0.275390625,0.30078125,0.2412109375,0.26953125,0.2490234375,0.29296875,0.244140625,0.2685546875,0.28515625,0.271484375,0.255859375
119,model_118,0.2710618239182692,0.294921875,0.2197265625,0.2666015625,0.2529296875,0.275390625,0.2861328125,0.265625,0.244140625,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2353515625,0.2802734375,0.259765625,0.298828125,0.27734375,0.26953125,0.2734375,0.220703125,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.271484375,0.2705078125,0.2734375,0.2744140625,0.283203125,0.263671875,0.2900390625,0.2880859375,0.259765625,0.294921875,0.267578125,0.2529296875,0.2666015625,0.2197265625,0.2841796875,0.2978515625,0.2666015625,0.2578125,0.2490234375,0.2490234375,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.2177734375,0.31640625,0.271484375,0.2822265625,0.2763671875,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2529296875,0.2333984375,0.302734375,0.294921875,0.2744140625,0.296875,0.2900390625,0.2802734375,0.29296875,0.25390625,0.279296875,0.2216796875,0.2900390625,0.2294921875,0.2978515625,0.263671875,0.2724609375,0.251953125,0.2529296875,0.2509765625,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.28125,0.28125,0.275390625,0.2685546875,0.234375,0.275390625,0.30078125,0.2412109375,0.26953125,0.2490234375,0.29296875,0.244140625,0.2685546875,0.28515625,0.271484375,0.255859375
120,model_119,0.27091158353365385,0.294921875,0.2216796875,0.2666015625,0.2529296875,0.275390625,0.2861328125,0.265625,0.244140625,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2353515625,0.2802734375,0.259765625,0.298828125,0.27734375,0.26953125,0.2734375,0.2177734375,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.2744140625,0.2705078125,0.2734375,0.2763671875,0.283203125,0.263671875,0.2900390625,0.2880859375,0.259765625,0.294921875,0.2685546875,0.2529296875,0.2666015625,0.2197265625,0.2841796875,0.2978515625,0.2666015625,0.2578125,0.2490234375,0.2490234375,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.2138671875,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2529296875,0.2255859375,0.302734375,0.294921875,0.2744140625,0.296875,0.2900390625,0.2802734375,0.29296875,0.25390625,0.279296875,0.2216796875,0.2900390625,0.2294921875,0.2978515625,0.263671875,0.2724609375,0.2529296875,0.2529296875,0.2412109375,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.28125,0.28125,0.275390625,0.2685546875,0.2333984375,0.275390625,0.30078125,0.2412109375,0.26953125,0.2490234375,0.29296875,0.244140625,0.2685546875,0.28515625,0.271484375,0.255859375
121,model_120,0.2703857421875,0.294921875,0.2138671875,0.2666015625,0.2529296875,0.275390625,0.2861328125,0.265625,0.244140625,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2353515625,0.2802734375,0.259765625,0.298828125,0.27734375,0.26953125,0.2734375,0.216796875,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.2744140625,0.2705078125,0.2734375,0.2705078125,0.283203125,0.263671875,0.2900390625,0.2880859375,0.259765625,0.294921875,0.2685546875,0.2529296875,0.2666015625,0.21484375,0.2841796875,0.2978515625,0.2666015625,0.2578125,0.2490234375,0.2490234375,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.1923828125,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2529296875,0.2255859375,0.302734375,0.294921875,0.2744140625,0.294921875,0.2900390625,0.2802734375,0.29296875,0.25390625,0.279296875,0.2216796875,0.2900390625,0.2294921875,0.2978515625,0.263671875,0.2724609375,0.25390625,0.2529296875,0.2294921875,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.28125,0.28125,0.275390625,0.2685546875,0.2333984375,0.275390625,0.30078125,0.2412109375,0.26953125,0.2490234375,0.29296875,0.244140625,0.267578125,0.28515625,0.271484375,0.255859375
122,model_121,0.2707375919117647,0.294921875,0.2138671875,0.2666015625,0.2529296875,0.275390625,0.2861328125,0.265625,0.244140625,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2353515625,0.2802734375,0.259765625,0.298828125,0.27734375,0.26953125,0.2734375,0.2197265625,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.2685546875,0.2705078125,0.2734375,0.27734375,0.283203125,0.263671875,0.2900390625,0.2880859375,0.259765625,0.294921875,0.2685546875,0.2529296875,0.2666015625,0.21875,0.2841796875,0.2978515625,0.2666015625,0.2578125,0.2490234375,0.2490234375,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.2216796875,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2529296875,0.228515625,0.302734375,0.294921875,0.2744140625,0.2958984375,0.2900390625,0.2802734375,0.29296875,0.251953125,0.279296875,0.2216796875,0.2900390625,0.2294921875,0.2978515625,0.263671875,0.2724609375,0.255859375,0.2529296875,0.240234375,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.28125,0.28125,0.275390625,0.2685546875,0.2333984375,0.275390625,0.30078125,0.2412109375,0.26953125,0.2490234375,0.29296875,0.244140625,0.267578125,0.28515625,0.271484375,0.255859375
123,model_122,0.27054893092105264,0.294921875,0.2138671875,0.2666015625,0.2529296875,0.275390625,0.2861328125,0.265625,0.244140625,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2353515625,0.2802734375,0.259765625,0.298828125,0.27734375,0.26953125,0.2734375,0.21875,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.2744140625,0.2705078125,0.2734375,0.2763671875,0.283203125,0.263671875,0.2900390625,0.2880859375,0.259765625,0.294921875,0.2685546875,0.2529296875,0.2666015625,0.2119140625,0.2841796875,0.2978515625,0.2666015625,0.2578125,0.2490234375,0.2490234375,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.212890625,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2529296875,0.228515625,0.302734375,0.294921875,0.2744140625,0.2958984375,0.2900390625,0.2802734375,0.29296875,0.2490234375,0.279296875,0.2216796875,0.2900390625,0.2294921875,0.2978515625,0.263671875,0.2724609375,0.25,0.2529296875,0.228515625,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.28125,0.2802734375,0.275390625,0.2685546875,0.2333984375,0.275390625,0.30078125,0.2412109375,0.26953125,0.2490234375,0.29296875,0.244140625,0.2685546875,0.28515625,0.271484375,0.255859375
124,model_123,0.2705837673611111,0.294921875,0.2080078125,0.2666015625,0.2529296875,0.275390625,0.2861328125,0.265625,0.244140625,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2353515625,0.2802734375,0.259765625,0.298828125,0.27734375,0.26953125,0.2734375,0.2216796875,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.2744140625,0.2705078125,0.2734375,0.2763671875,0.283203125,0.263671875,0.2900390625,0.2880859375,0.259765625,0.294921875,0.2685546875,0.2529296875,0.2666015625,0.2099609375,0.2841796875,0.2978515625,0.2666015625,0.2578125,0.2490234375,0.2490234375,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.2109375,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2529296875,0.2275390625,0.302734375,0.294921875,0.2744140625,0.294921875,0.2900390625,0.2802734375,0.29296875,0.2490234375,0.279296875,0.2216796875,0.2900390625,0.2294921875,0.2978515625,0.263671875,0.2724609375,0.251953125,0.2529296875,0.23828125,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.28125,0.2802734375,0.275390625,0.2685546875,0.2333984375,0.275390625,0.30078125,0.2412109375,0.26953125,0.2490234375,0.29296875,0.244140625,0.2685546875,0.28515625,0.271484375,0.255859375
125,model_124,0.27112926136363635,0.294921875,0.2138671875,0.2666015625,0.2529296875,0.275390625,0.2861328125,0.265625,0.244140625,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2353515625,0.2802734375,0.259765625,0.298828125,0.27734375,0.26953125,0.2734375,0.2216796875,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.2744140625,0.2705078125,0.2734375,0.27734375,0.283203125,0.2626953125,0.2900390625,0.2880859375,0.259765625,0.294921875,0.2685546875,0.2529296875,0.2666015625,0.21875,0.2841796875,0.2978515625,0.2666015625,0.2578125,0.2490234375,0.2490234375,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.2060546875,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2529296875,0.228515625,0.302734375,0.294921875,0.2744140625,0.294921875,0.2900390625,0.2802734375,0.29296875,0.2568359375,0.279296875,0.2216796875,0.2900390625,0.2294921875,0.2978515625,0.263671875,0.2724609375,0.251953125,0.2529296875,0.2373046875,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.28125,0.2802734375,0.275390625,0.2685546875,0.2333984375,0.275390625,0.30078125,0.2412109375,0.26953125,0.2490234375,0.29296875,0.244140625,0.2685546875,0.28515625,0.271484375,0.255859375
126,model_125,0.2708100818452381,0.294921875,0.2080078125,0.2666015625,0.2529296875,0.275390625,0.2861328125,0.265625,0.244140625,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2353515625,0.2802734375,0.259765625,0.298828125,0.27734375,0.26953125,0.2734375,0.2236328125,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.275390625,0.2705078125,0.2734375,0.2724609375,0.283203125,0.2626953125,0.2900390625,0.2880859375,0.259765625,0.294921875,0.2685546875,0.2529296875,0.2666015625,0.212890625,0.2841796875,0.2978515625,0.2666015625,0.2578125,0.2490234375,0.2490234375,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.20703125,0.31640625,0.271484375,0.2822265625,0.2763671875,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2529296875,0.228515625,0.302734375,0.294921875,0.2744140625,0.2890625,0.2900390625,0.2802734375,0.29296875,0.248046875,0.279296875,0.2216796875,0.2900390625,0.2294921875,0.2978515625,0.263671875,0.2724609375,0.2529296875,0.2529296875,0.2421875,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.28125,0.2802734375,0.275390625,0.2685546875,0.2333984375,0.275390625,0.30078125,0.2412109375,0.26953125,0.2490234375,0.29296875,0.244140625,0.2685546875,0.28515625,0.271484375,0.255859375
127,model_126,0.2712794174382716,0.294921875,0.2197265625,0.2666015625,0.2529296875,0.275390625,0.2861328125,0.265625,0.244140625,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2353515625,0.2802734375,0.259765625,0.298828125,0.27734375,0.26953125,0.2734375,0.2236328125,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.2763671875,0.2705078125,0.2734375,0.2763671875,0.283203125,0.2626953125,0.2900390625,0.2880859375,0.259765625,0.294921875,0.2685546875,0.2529296875,0.2666015625,0.2138671875,0.2841796875,0.2978515625,0.2666015625,0.2578125,0.2490234375,0.2490234375,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.203125,0.31640625,0.271484375,0.2822265625,0.27734375,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2529296875,0.2294921875,0.302734375,0.294921875,0.2744140625,0.291015625,0.2900390625,0.2802734375,0.29296875,0.2490234375,0.279296875,0.2216796875,0.2900390625,0.2294921875,0.2978515625,0.263671875,0.2724609375,0.251953125,0.2529296875,0.2470703125,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.28125,0.2802734375,0.275390625,0.2685546875,0.2333984375,0.275390625,0.30078125,0.2412109375,0.26953125,0.2490234375,0.29296875,0.244140625,0.2685546875,0.28515625,0.271484375,0.255859375
128,model_127,0.27179737580128205,0.294921875,0.220703125,0.2666015625,0.2529296875,0.275390625,0.2861328125,0.265625,0.244140625,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2353515625,0.2802734375,0.259765625,0.298828125,0.27734375,0.26953125,0.2734375,0.2236328125,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.2734375,0.2705078125,0.2734375,0.275390625,0.283203125,0.2626953125,0.2900390625,0.2880859375,0.259765625,0.294921875,0.2685546875,0.2529296875,0.2666015625,0.21875,0.2841796875,0.2978515625,0.2666015625,0.2578125,0.2490234375,0.2490234375,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.208984375,0.31640625,0.271484375,0.2822265625,0.2763671875,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2529296875,0.2353515625,0.302734375,0.294921875,0.2744140625,0.29296875,0.2900390625,0.2802734375,0.29296875,0.25,0.279296875,0.2216796875,0.2900390625,0.2294921875,0.2978515625,0.263671875,0.2724609375,0.251953125,0.2529296875,0.2470703125,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.28125,0.2802734375,0.275390625,0.2685546875,0.2333984375,0.275390625,0.30078125,0.2412109375,0.26953125,0.2490234375,0.29296875,0.244140625,0.2685546875,0.28515625,0.271484375,0.255859375
129,model_128,0.2724074272260274,0.294921875,0.220703125,0.2666015625,0.2529296875,0.275390625,0.2861328125,0.265625,0.244140625,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2353515625,0.2802734375,0.2587890625,0.298828125,0.27734375,0.26953125,0.2734375,0.22265625,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.2744140625,0.2705078125,0.2734375,0.2744140625,0.283203125,0.2626953125,0.2900390625,0.2880859375,0.259765625,0.294921875,0.2685546875,0.2529296875,0.2666015625,0.2119140625,0.2841796875,0.2978515625,0.2666015625,0.2578125,0.2490234375,0.2490234375,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.2060546875,0.31640625,0.271484375,0.2822265625,0.2763671875,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2529296875,0.2353515625,0.302734375,0.294921875,0.2744140625,0.2978515625,0.2900390625,0.2802734375,0.29296875,0.2451171875,0.279296875,0.2216796875,0.2900390625,0.2294921875,0.2978515625,0.263671875,0.2724609375,0.251953125,0.2529296875,0.2470703125,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.28125,0.2802734375,0.275390625,0.2685546875,0.2333984375,0.275390625,0.30078125,0.2412109375,0.26953125,0.2490234375,0.29296875,0.244140625,0.2685546875,0.28515625,0.271484375,0.255859375
130,model_129,0.27290736607142857,0.294921875,0.220703125,0.2666015625,0.2529296875,0.275390625,0.2861328125,0.265625,0.244140625,0.287109375,0.2998046875,0.2705078125,0.267578125,0.2353515625,0.2802734375,0.259765625,0.298828125,0.27734375,0.26953125,0.2734375,0.22265625,0.2939453125,0.2841796875,0.28515625,0.2880859375,0.2841796875,0.2705078125,0.2705078125,0.2734375,0.27734375,0.283203125,0.2626953125,0.2900390625,0.2880859375,0.259765625,0.294921875,0.2685546875,0.2529296875,0.2666015625,0.21875,0.2841796875,0.2978515625,0.2666015625,0.2578125,0.2490234375,0.2490234375,0.291015625,0.2763671875,0.2529296875,0.2861328125,0.2998046875,0.26171875,0.2587890625,0.2041015625,0.31640625,0.271484375,0.2822265625,0.2763671875,0.2607421875,0.27734375,0.2607421875,0.302734375,0.2919921875,0.2734375,0.2529296875,0.2353515625,0.302734375,0.294921875,0.2744140625,0.291015625,0.2900390625,0.2802734375,0.29296875,0.2470703125,0.279296875,0.2216796875,0.2900390625,0.2294921875,0.2978515625,0.263671875,0.2724609375,0.251953125,0.2529296875,0.2470703125,0.28515625,0.271484375,0.2666015625,0.2666015625,0.263671875,0.2607421875,0.28125,0.2802734375,0.275390625,0.2685546875,0.2333984375,0.275390625,0.30078125,0.2412109375,0.26953125,0.2490234375,0.29296875,0.244140625,0.2685546875,0.28515625,0.271484375,0.255859375
